"T","X","Y","Z"
"2020-08-19 19:36:04.143","0.458949","9.637929","0.611932"
"2020-08-19 19:36:04.145","0.458949","9.637929","0.458949"
"2020-08-19 19:36:04.151","0.458949","9.484945","0.611932"
"2020-08-19 19:36:04.153","0.458949","9.637929","0.611932"
"2020-08-19 19:36:04.157","0.458949","9.637929","0.611932"
"2020-08-19 19:36:04.159","0.458949","9.637929","0.764915"
"2020-08-19 19:36:04.161","0.458949","9.484945","0.611932"
"2020-08-19 19:36:04.163","0.458949","9.637929","0.764915"
"2020-08-19 19:36:04.165","0.458949","9.637929","0.764915"
"2020-08-19 19:36:04.167","0.305966","9.637929","0.611932"
"2020-08-19 19:36:04.169","0.458949","9.637929","0.458949"
"2020-08-19 19:36:04.171","0.458949","9.637929","0.764915"
"2020-08-19 19:36:04.173","0.458949","9.637929","0.458949"
"2020-08-19 19:36:04.175","0.305966","9.484945","0.611932"
"2020-08-19 19:36:04.177","0.305966","9.637929","0.611932"
"2020-08-19 19:36:04.179","0.458949","9.637929","0.764915"
"2020-08-19 19:36:04.181","0.458949","9.637929","0.458949"
"2020-08-19 19:36:04.183","0.305966","9.637929","0.458949"
"2020-08-19 19:36:04.185","0.458949","9.637929","0.458949"
"2020-08-19 19:36:04.187","0.458949","9.637929","0.458949"
"2020-08-19 19:36:04.189","0.458949","9.637929","0.611932"
"2020-08-19 19:36:04.191","0.611932","9.637929","0.458949"
"2020-08-19 19:36:04.193","0.458949","9.637929","0.611932"
"2020-08-19 19:36:04.195","0.458949","9.637929","0.611932"
"2020-08-19 19:36:04.197","0.458949","9.484945","0.611932"
"2020-08-19 19:36:04.199","0.458949","9.637929","0.611932"
"2020-08-19 19:36:04.201","0.305966","9.484945","0.305966"
"2020-08-19 19:36:04.203","0.458949","9.637929","0.611932"
"2020-08-19 19:36:04.205","0.458949","9.484945","0.611932"
"2020-08-19 19:36:04.207","0.305966","9.484945","0.458949"
"2020-08-19 19:36:04.209","0.458949","9.637929","0.764915"
"2020-08-19 19:36:04.211","0.458949","9.637929","0.611932"
"2020-08-19 19:36:04.213","0.458949","9.637929","0.458949"
"2020-08-19 19:36:04.215","0.305966","9.484945","0.611932"
"2020-08-19 19:36:04.217","0.458949","9.484945","0.611932"
"2020-08-19 19:36:04.219","0.458949","9.637929","0.611932"
"2020-08-19 19:36:04.221","0.458949","9.637929","0.611932"
"2020-08-19 19:36:04.223","0.305966","9.484945","0.458949"
"2020-08-19 19:36:04.225","0.305966","9.637929","0.611932"
"2020-08-19 19:36:04.227","0.458949","9.637929","0.611932"
"2020-08-19 19:36:04.229","0.458949","9.637929","0.611932"
"2020-08-19 19:36:04.231","0.611932","9.637929","0.305966"
"2020-08-19 19:36:04.233","0.305966","9.484945","0.764915"
"2020-08-19 19:36:04.235","0.305966","9.484945","0.611932"
"2020-08-19 19:36:04.237","0.305966","9.484945","0.458949"
"2020-08-19 19:36:04.239","0.458949","9.637929","0.611932"
