"T","X","Y","Z"
"2020-08-19 19:37:04.343","0.458949","9.484945","0.611932"
"2020-08-19 19:37:04.345","0.305966","9.637929","0.764915"
"2020-08-19 19:37:04.347","0.611932","9.637929","0.611932"
"2020-08-19 19:37:04.353","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.355","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.357","0.305966","9.484945","0.611932"
"2020-08-19 19:37:04.359","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.361","0.611932","9.484945","0.611932"
"2020-08-19 19:37:04.363","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.365","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.367","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.369","0.458949","9.637929","0.305966"
"2020-08-19 19:37:04.371","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.373","0.458949","9.484945","0.764915"
"2020-08-19 19:37:04.375","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.377","0.458949","9.484945","0.611932"
"2020-08-19 19:37:04.379","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.381","0.305966","9.484945","0.611932"
"2020-08-19 19:37:04.383","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.385","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.387","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.389","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.391","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.393","0.458949","9.484945","0.611932"
"2020-08-19 19:37:04.395","0.458949","9.484945","0.764915"
"2020-08-19 19:37:04.397","0.611932","9.484945","0.611932"
"2020-08-19 19:37:04.399","0.458949","9.790912","0.611932"
"2020-08-19 19:37:04.401","0.458949","9.637929","0.305966"
"2020-08-19 19:37:04.403","0.458949","9.637929","0.764915"
"2020-08-19 19:37:04.405","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.407","0.458949","9.484945","0.611932"
"2020-08-19 19:37:04.409","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.411","0.458949","9.637929","0.764915"
"2020-08-19 19:37:04.413","0.305966","9.637929","0.764915"
"2020-08-19 19:37:04.415","0.458949","9.484945","0.611932"
"2020-08-19 19:37:04.417","0.458949","9.331963","0.458949"
"2020-08-19 19:37:04.419","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.421","0.458949","9.484945","0.611932"
"2020-08-19 19:37:04.423","0.305966","9.484945","0.611932"
"2020-08-19 19:37:04.425","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.427","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.429","0.611932","9.637929","0.611932"
"2020-08-19 19:37:04.431","0.611932","9.637929","0.305966"
"2020-08-19 19:37:04.433","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.435","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.437","0.458949","9.484945","0.611932"
"2020-08-19 19:37:04.439","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.441","0.458949","9.637929","0.764915"
"2020-08-19 19:37:04.443","0.305966","9.637929","0.764915"
"2020-08-19 19:37:04.445","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.447","0.458949","9.331963","0.611932"
"2020-08-19 19:37:04.449","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.451","0.458949","9.790912","0.458949"
"2020-08-19 19:37:04.453","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.455","0.305966","9.637929","0.458949"
"2020-08-19 19:37:04.457","0.458949","9.484945","0.611932"
"2020-08-19 19:37:04.459","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.461","0.305966","9.637929","0.764915"
"2020-08-19 19:37:04.463","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.465","0.458949","9.637929","0.764915"
"2020-08-19 19:37:04.467","0.458949","9.484945","0.611932"
"2020-08-19 19:37:04.469","0.458949","9.484945","0.611932"
"2020-08-19 19:37:04.471","0.458949","9.484945","0.458949"
"2020-08-19 19:37:04.473","0.305966","9.790912","0.611932"
"2020-08-19 19:37:04.475","0.458949","9.484945","0.611932"
"2020-08-19 19:37:04.477","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.479","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.481","0.611932","9.637929","0.458949"
"2020-08-19 19:37:04.483","0.458949","9.484945","0.611932"
"2020-08-19 19:37:04.485","0.458949","9.484945","0.764915"
"2020-08-19 19:37:04.487","0.305966","9.637929","0.611932"
"2020-08-19 19:37:04.489","0.458949","9.637929","0.764915"
"2020-08-19 19:37:04.491","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.493","0.458949","9.484945","0.611932"
"2020-08-19 19:37:04.495","0.458949","9.484945","0.611932"
"2020-08-19 19:37:04.497","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.499","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.501","0.458949","9.637929","0.764915"
"2020-08-19 19:37:04.503","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.505","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.507","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.509","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.511","0.611932","9.484945","0.611932"
"2020-08-19 19:37:04.513","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.515","0.611932","9.637929","0.611932"
"2020-08-19 19:37:04.517","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.519","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.521","0.611932","9.637929","0.458949"
"2020-08-19 19:37:04.523","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.525","0.458949","9.484945","0.764915"
"2020-08-19 19:37:04.527","0.458949","9.484945","0.764915"
"2020-08-19 19:37:04.529","0.458949","9.637929","0.764915"
"2020-08-19 19:37:04.531","0.611932","9.637929","0.458949"
"2020-08-19 19:37:04.533","0.611932","9.637929","0.458949"
"2020-08-19 19:37:04.535","0.611932","9.637929","0.611932"
"2020-08-19 19:37:04.537","0.305966","9.637929","0.305966"
"2020-08-19 19:37:04.539","0.458949","9.484945","0.611932"
"2020-08-19 19:37:04.541","0.458949","9.484945","0.764915"
"2020-08-19 19:37:04.543","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.545","0.458949","9.484945","0.611932"
"2020-08-19 19:37:04.547","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.549","0.458949","9.484945","0.611932"
"2020-08-19 19:37:04.551","0.458949","9.637929","0.764915"
"2020-08-19 19:37:04.553","0.458949","9.484945","0.764915"
"2020-08-19 19:37:04.555","0.458949","9.637929","0.764915"
"2020-08-19 19:37:04.557","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.559","0.305966","9.637929","0.611932"
"2020-08-19 19:37:04.561","0.458949","9.484945","0.611932"
"2020-08-19 19:37:04.563","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.565","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.567","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.569","0.458949","9.484945","0.458949"
"2020-08-19 19:37:04.571","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.573","0.611932","9.484945","0.611932"
"2020-08-19 19:37:04.575","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.577","0.458949","9.331963","0.611932"
"2020-08-19 19:37:04.579","0.458949","9.484945","0.458949"
"2020-08-19 19:37:04.581","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.583","0.458949","9.484945","0.764915"
"2020-08-19 19:37:04.585","0.458949","9.637929","0.764915"
"2020-08-19 19:37:04.587","0.611932","9.484945","0.305966"
"2020-08-19 19:37:04.589","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.591","0.458949","9.484945","0.458949"
"2020-08-19 19:37:04.593","0.458949","9.484945","0.611932"
"2020-08-19 19:37:04.595","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.597","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.599","0.458949","9.790912","0.611932"
"2020-08-19 19:37:04.601","0.458949","9.484945","0.458949"
"2020-08-19 19:37:04.603","0.458949","9.484945","0.458949"
"2020-08-19 19:37:04.605","0.458949","9.637929","0.764915"
"2020-08-19 19:37:04.607","0.305966","9.790912","0.764915"
"2020-08-19 19:37:04.609","0.458949","9.484945","0.458949"
"2020-08-19 19:37:04.611","0.458949","9.484945","0.611932"
"2020-08-19 19:37:04.613","0.458949","9.484945","0.611932"
"2020-08-19 19:37:04.615","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.617","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.619","0.458949","9.484945","0.611932"
"2020-08-19 19:37:04.621","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.623","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.625","0.305966","9.484945","0.458949"
"2020-08-19 19:37:04.627","0.458949","9.637929","0.764915"
"2020-08-19 19:37:04.629","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.631","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.633","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.635","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.637","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.639","0.458949","9.484945","0.611932"
"2020-08-19 19:37:04.641","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.643","0.458949","9.637929","0.305966"
"2020-08-19 19:37:04.645","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.647","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.649","0.458949","9.484945","0.611932"
"2020-08-19 19:37:04.651","0.458949","9.484945","0.458949"
"2020-08-19 19:37:04.653","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.655","0.458949","9.484945","0.764915"
"2020-08-19 19:37:04.657","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.659","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.661","0.305966","9.637929","0.611932"
"2020-08-19 19:37:04.663","0.458949","9.637929","0.764915"
"2020-08-19 19:37:04.665","0.458949","9.637929","0.764915"
"2020-08-19 19:37:04.667","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.669","0.611932","9.790912","0.764915"
"2020-08-19 19:37:04.671","0.611932","9.484945","0.611932"
"2020-08-19 19:37:04.673","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.675","0.458949","9.637929","0.764915"
"2020-08-19 19:37:04.677","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.679","0.305966","9.484945","0.458949"
"2020-08-19 19:37:04.681","0.611932","9.637929","0.764915"
"2020-08-19 19:37:04.683","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.685","0.305966","9.637929","0.611932"
"2020-08-19 19:37:04.687","0.458949","9.484945","0.458949"
"2020-08-19 19:37:04.689","0.458949","9.484945","0.458949"
"2020-08-19 19:37:04.691","0.611932","9.637929","0.611932"
"2020-08-19 19:37:04.693","0.458949","9.484945","0.611932"
"2020-08-19 19:37:04.695","0.305966","9.637929","0.611932"
"2020-08-19 19:37:04.697","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.699","0.458949","9.637929","0.764915"
"2020-08-19 19:37:04.701","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.703","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.705","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.707","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.709","0.305966","9.637929","0.458949"
"2020-08-19 19:37:04.711","0.305966","9.484945","0.764915"
"2020-08-19 19:37:04.713","0.611932","9.637929","0.611932"
"2020-08-19 19:37:04.715","0.458949","9.637929","0.764915"
"2020-08-19 19:37:04.717","0.458949","9.484945","0.611932"
"2020-08-19 19:37:04.719","0.458949","9.484945","0.305966"
"2020-08-19 19:37:04.721","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.723","0.611932","9.637929","0.611932"
"2020-08-19 19:37:04.725","0.458949","9.484945","0.611932"
"2020-08-19 19:37:04.727","0.458949","9.637929","0.305966"
"2020-08-19 19:37:04.729","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.731","0.611932","9.637929","0.458949"
"2020-08-19 19:37:04.733","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.735","0.305966","9.637929","0.611932"
"2020-08-19 19:37:04.737","0.458949","9.484945","0.764915"
"2020-08-19 19:37:04.739","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.741","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.743","0.305966","9.637929","0.458949"
"2020-08-19 19:37:04.745","0.458949","9.637929","0.764915"
"2020-08-19 19:37:04.747","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.749","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.751","0.458949","9.790912","0.611932"
"2020-08-19 19:37:04.754","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.756","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.757","0.305966","9.637929","0.764915"
"2020-08-19 19:37:04.759","0.305966","9.484945","0.611932"
"2020-08-19 19:37:04.761","0.458949","9.484945","0.458949"
"2020-08-19 19:37:04.763","0.611932","9.484945","0.611932"
"2020-08-19 19:37:04.766","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.767","0.458949","9.484945","0.458949"
"2020-08-19 19:37:04.769","0.458949","9.484945","0.458949"
"2020-08-19 19:37:04.771","0.458949","9.484945","0.458949"
"2020-08-19 19:37:04.773","0.458949","9.484945","0.611932"
"2020-08-19 19:37:04.775","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.777","0.611932","9.484945","0.611932"
"2020-08-19 19:37:04.779","0.458949","9.484945","0.611932"
"2020-08-19 19:37:04.781","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.783","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.786","0.611932","9.637929","0.611932"
"2020-08-19 19:37:04.787","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.789","0.458949","9.484945","0.611932"
"2020-08-19 19:37:04.791","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.793","0.611932","9.637929","0.764915"
"2020-08-19 19:37:04.795","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.797","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.799","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.801","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.803","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.805","0.458949","9.637929","0.305966"
"2020-08-19 19:37:04.807","0.458949","9.790912","0.611932"
"2020-08-19 19:37:04.809","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.811","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.813","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.816","0.458949","9.484945","0.611932"
"2020-08-19 19:37:04.817","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.819","0.458949","9.637929","0.764915"
"2020-08-19 19:37:04.821","0.458949","9.637929","0.764915"
"2020-08-19 19:37:04.823","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.825","0.458949","9.484945","0.458949"
"2020-08-19 19:37:04.827","0.611932","9.637929","0.611932"
"2020-08-19 19:37:04.829","0.458949","9.484945","0.611932"
"2020-08-19 19:37:04.831","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.833","0.458949","9.637929","0.764915"
"2020-08-19 19:37:04.835","0.458949","9.484945","0.611932"
"2020-08-19 19:37:04.837","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.839","0.305966","9.637929","0.611932"
"2020-08-19 19:37:04.841","0.305966","9.637929","0.611932"
"2020-08-19 19:37:04.843","0.305966","9.637929","0.611932"
"2020-08-19 19:37:04.846","0.458949","9.484945","0.458949"
"2020-08-19 19:37:04.847","0.611932","9.637929","0.764915"
"2020-08-19 19:37:04.849","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.851","0.458949","9.484945","0.611932"
"2020-08-19 19:37:04.853","0.305966","9.484945","0.611932"
"2020-08-19 19:37:04.856","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.857","0.305966","9.637929","0.611932"
"2020-08-19 19:37:04.859","0.458949","9.637929","0.764915"
"2020-08-19 19:37:04.861","0.458949","9.484945","0.611932"
"2020-08-19 19:37:04.863","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.865","0.305966","9.637929","0.611932"
"2020-08-19 19:37:04.867","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.869","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.871","0.458949","9.484945","0.611932"
"2020-08-19 19:37:04.873","0.305966","9.637929","0.611932"
"2020-08-19 19:37:04.875","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.878","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.879","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.881","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.883","0.458949","9.637929","0.764915"
"2020-08-19 19:37:04.886","0.458949","9.484945","0.458949"
"2020-08-19 19:37:04.887","0.458949","9.637929","0.764915"
"2020-08-19 19:37:04.889","0.458949","9.637929","0.764915"
"2020-08-19 19:37:04.891","0.458949","9.484945","0.458949"
"2020-08-19 19:37:04.893","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.896","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.897","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.899","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.901","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.903","0.305966","9.637929","0.764915"
"2020-08-19 19:37:04.905","0.458949","9.484945","0.458949"
"2020-08-19 19:37:04.908","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.909","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.911","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.913","0.458949","9.484945","0.611932"
"2020-08-19 19:37:04.915","0.458949","9.637929","0.764915"
"2020-08-19 19:37:04.917","0.458949","9.637929","0.764915"
"2020-08-19 19:37:04.919","0.458949","9.484945","0.611932"
"2020-08-19 19:37:04.921","0.458949","9.484945","0.611932"
"2020-08-19 19:37:04.923","0.458949","9.484945","0.458949"
"2020-08-19 19:37:04.925","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.927","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.929","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.931","0.458949","9.484945","0.764915"
"2020-08-19 19:37:04.933","0.458949","9.637929","0.764915"
"2020-08-19 19:37:04.935","0.458949","9.484945","0.611932"
"2020-08-19 19:37:04.937","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.940","0.458949","9.637929","0.764915"
"2020-08-19 19:37:04.941","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.943","0.305966","9.637929","0.764915"
"2020-08-19 19:37:04.945","0.458949","9.484945","0.458949"
"2020-08-19 19:37:04.947","0.458949","9.484945","0.764915"
"2020-08-19 19:37:04.950","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.951","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.953","0.305966","9.637929","0.611932"
"2020-08-19 19:37:04.955","0.305966","9.637929","0.611932"
"2020-08-19 19:37:04.958","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.960","0.458949","9.484945","0.611932"
"2020-08-19 19:37:04.961","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.963","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.965","0.611932","9.637929","0.458949"
"2020-08-19 19:37:04.967","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.970","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.971","0.305966","9.637929","0.458949"
"2020-08-19 19:37:04.973","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.975","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.977","0.458949","9.637929","0.458949"
"2020-08-19 19:37:04.980","0.458949","9.484945","0.611932"
"2020-08-19 19:37:04.981","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.983","0.611932","9.637929","0.611932"
"2020-08-19 19:37:04.985","0.305966","9.637929","0.764915"
"2020-08-19 19:37:04.987","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.989","0.458949","9.484945","0.611932"
"2020-08-19 19:37:04.991","0.458949","9.637929","0.764915"
"2020-08-19 19:37:04.993","0.458949","9.484945","0.611932"
"2020-08-19 19:37:04.995","0.458949","9.637929","0.611932"
"2020-08-19 19:37:04.997","0.458949","9.637929","0.764915"
"2020-08-19 19:37:04.999","0.611932","9.331963","0.611932"
"2020-08-19 19:37:05.001","0.611932","9.484945","0.764915"
"2020-08-19 19:37:05.003","0.458949","9.637929","0.458949"
"2020-08-19 19:37:05.005","0.458949","9.484945","0.611932"
"2020-08-19 19:37:05.007","0.458949","9.637929","0.611932"
"2020-08-19 19:37:05.009","0.458949","9.637929","0.611932"
"2020-08-19 19:37:05.011","0.458949","9.637929","0.458949"
"2020-08-19 19:37:05.013","0.305966","9.484945","0.458949"
"2020-08-19 19:37:05.015","0.458949","9.484945","0.764915"
"2020-08-19 19:37:05.018","0.458949","9.637929","0.458949"
"2020-08-19 19:37:05.019","0.458949","9.484945","0.611932"
"2020-08-19 19:37:05.021","0.458949","9.637929","0.764915"
"2020-08-19 19:37:05.023","0.458949","9.484945","0.764915"
"2020-08-19 19:37:05.025","0.458949","9.637929","0.611932"
"2020-08-19 19:37:05.028","0.458949","9.637929","0.611932"
"2020-08-19 19:37:05.029","0.611932","9.637929","0.611932"
"2020-08-19 19:37:05.031","0.458949","9.637929","0.458949"
"2020-08-19 19:37:05.033","0.458949","9.637929","0.611932"
"2020-08-19 19:37:05.035","0.305966","9.484945","0.458949"
"2020-08-19 19:37:05.038","0.611932","9.637929","0.611932"
"2020-08-19 19:37:05.039","0.458949","9.484945","0.611932"
"2020-08-19 19:37:05.041","0.611932","9.484945","0.458949"
"2020-08-19 19:37:05.043","0.305966","9.637929","0.458949"
"2020-08-19 19:37:05.045","0.305966","9.484945","0.458949"
"2020-08-19 19:37:05.047","0.458949","9.637929","0.611932"
"2020-08-19 19:37:05.050","0.305966","9.637929","0.458949"
"2020-08-19 19:37:05.051","0.458949","9.637929","0.764915"
"2020-08-19 19:37:05.053","0.305966","9.637929","0.458949"
"2020-08-19 19:37:05.055","0.458949","9.637929","0.458949"
"2020-08-19 19:37:05.057","0.458949","9.484945","0.611932"
"2020-08-19 19:37:05.059","0.458949","9.637929","0.764915"
"2020-08-19 19:37:05.061","0.458949","9.484945","0.458949"
"2020-08-19 19:37:05.063","0.611932","9.637929","0.611932"
"2020-08-19 19:37:05.065","0.611932","9.637929","0.458949"
"2020-08-19 19:37:05.068","0.458949","9.637929","0.611932"
"2020-08-19 19:37:05.070","0.458949","9.637929","0.611932"
"2020-08-19 19:37:05.071","0.458949","9.637929","0.764915"
"2020-08-19 19:37:05.073","0.458949","9.484945","0.458949"
"2020-08-19 19:37:05.075","0.458949","9.637929","0.458949"
"2020-08-19 19:37:05.077","0.458949","9.637929","0.458949"
"2020-08-19 19:37:05.079","0.458949","9.637929","0.458949"
"2020-08-19 19:37:05.081","0.458949","9.637929","0.611932"
"2020-08-19 19:37:05.083","0.458949","9.637929","0.611932"
"2020-08-19 19:37:05.085","0.611932","9.484945","0.611932"
"2020-08-19 19:37:05.087","0.611932","9.637929","0.611932"
"2020-08-19 19:37:05.089","0.458949","9.484945","0.611932"
"2020-08-19 19:37:05.091","0.458949","9.637929","0.611932"
"2020-08-19 19:37:05.093","0.458949","9.637929","0.458949"
"2020-08-19 19:37:05.095","0.458949","9.637929","0.611932"
"2020-08-19 19:37:05.097","0.458949","9.484945","0.305966"
"2020-08-19 19:37:05.100","0.458949","9.637929","0.764915"
"2020-08-19 19:37:05.102","0.611932","9.637929","0.458949"
"2020-08-19 19:37:05.103","0.305966","9.484945","0.611932"
"2020-08-19 19:37:05.105","0.458949","9.637929","0.611932"
"2020-08-19 19:37:05.107","0.458949","9.484945","0.611932"
"2020-08-19 19:37:05.109","0.305966","9.637929","0.611932"
"2020-08-19 19:37:05.111","0.458949","9.637929","0.611932"
"2020-08-19 19:37:05.113","0.305966","9.637929","0.611932"
"2020-08-19 19:37:05.115","0.458949","9.637929","0.611932"
"2020-08-19 19:37:05.117","0.458949","9.484945","0.611932"
"2020-08-19 19:37:05.119","0.611932","9.484945","0.458949"
"2020-08-19 19:37:05.121","0.458949","9.484945","0.458949"
"2020-08-19 19:37:05.123","0.458949","9.484945","0.611932"
"2020-08-19 19:37:05.125","0.611932","9.484945","0.611932"
"2020-08-19 19:37:05.127","0.458949","9.637929","0.764915"
"2020-08-19 19:37:05.129","0.458949","9.637929","0.458949"
"2020-08-19 19:37:05.131","0.458949","9.637929","0.611932"
"2020-08-19 19:37:05.133","0.458949","9.484945","0.611932"
"2020-08-19 19:37:05.135","0.458949","9.637929","0.611932"
"2020-08-19 19:37:05.137","0.458949","9.637929","0.458949"
"2020-08-19 19:37:05.140","0.458949","9.637929","0.764915"
"2020-08-19 19:37:05.141","0.458949","9.637929","0.458949"
"2020-08-19 19:37:05.143","0.458949","9.637929","0.611932"
"2020-08-19 19:37:05.145","0.458949","9.484945","0.611932"
"2020-08-19 19:37:05.147","0.458949","9.637929","0.611932"
